,Geo_FIPS,Geo_TRACT,r_concentrated_disadvantage,r_commute_time,r_median_household_income,a_total_population,a_pop_below_18,a_pop_between_18_34,a_pop_between_34_65,a_pop_over_65,a_occupied_households,a_family_households,a_nonfamily_households,r_average_household_size,r_population_density,a_householder_less_than_high_school,a_householder_high_school_degree,a_householder_some_college,a_householder_bachelors_degree,a_older_than_3_in_school,a_older_than_3_not_in_school,a_not_high_school_grad,a_high_school_grad,a_employed,a_unemployed,a_not_in_labor_force,r_median_house_value,a_30_49_percet_income_to_rent,a_over_50_percent_income_to_rent,a_commuters_by_car_truck_van,a_commuters_by_car_truck_van_alone,a_commuters_by_car_truck_van_carpool,a_children_living_with_single_parents,a_private_sector,a_public_sector,a_self_employed,a_private_non-profit,a_unpaid_family_workers,a_households_social_security_income,a_households_SsI,a_households_retirement_income,a_housing_units,a_vacant_units,a_total_cars
2290,06037920111,920111,-0.7667817407616758,38.0,107500.0,2995,648,620,1425,302,934,793,141,3.17,6601.411,38,109,489,298,885,2025,0,138,1595,142,661,487300.0,48,23,1311,1184,127,39,1012,1012,1012,1012,1012,244,5,247,958,24,3052
2291,06037920112,920112,-0.7376301615756137,37.0,117656.0,4279,959,743,1802,775,1496,1111,385,2.84,6411.396,99,254,543,600,1067,3077,11,155,2101,124,1183,559800.0,176,108,1762,1647,115,0,1264,1264,1264,1264,1264,527,42,394,1496,0,4494
2292,06037920114,920114,-0.3816859611520321,32.0,103750.0,6723,1861,1892,2700,270,2342,1677,665,2.87,6141.607,18,154,695,1475,2092,4354,0,290,3706,250,1113,587600.0,466,321,3142,2958,184,620,2344,2344,2344,2344,2344,174,0,119,2356,14,6735
2293,06037920115,920115,-0.8707798616867091,34.0,114408.0,4026,1106,524,1913,483,1509,1140,369,2.67,2896.184,59,183,489,778,1066,2764,0,218,2059,67,932,551100.0,150,42,1708,1600,108,325,1282,1282,1282,1282,1282,319,11,185,1540,31,4375
2294,06037920116,920116,-0.8697306112555273,30.0,109625.0,5289,1386,1076,2259,568,1656,1355,301,3.19,1845.354,80,216,734,626,1534,3532,4,339,2753,136,1218,483600.0,40,18,2465,2094,371,159,1810,1810,1810,1810,1810,427,68,320,1691,35,5278
2295,06037920118,920118,-0.8489164660641237,35.0,121426.0,6169,1793,1034,2822,520,1803,1625,178,3.42,5387.263000000001,70,320,725,688,2103,3786,0,307,2909,173,1487,531900.0,50,19,2442,2149,293,253,1792,1792,1792,1792,1792,327,59,293,1837,34,6003
2296,06037920119,920119,-1.0436432160267837,37.0,136029.0,1978,606,317,970,85,542,496,46,3.65,1011.643,6,29,187,320,820,1097,0,140,820,60,549,607600.0,0,12,725,678,47,22,463,463,463,463,463,61,6,50,542,0,1854
2297,06037920200,920200,-2.0827378563067596,,,5243,0,3095,2111,37,0,0,0,,1302.772,0,0,0,0,709,4534,81,125,0,0,5243,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,06037920303,920303,-0.4883923806024863,32.0,102500.0,1616,348,370,786,112,618,440,178,2.61,81.20141,23,43,222,330,460,1061,0,123,931,50,338,,71,111,891,819,72,88,577,577,577,577,577,57,5,52,655,37,1847
2299,06037920312,920312,-0.17878191959661804,30.0,81053.0,4966,927,1126,1931,982,1922,1161,761,2.53,1008.284,141,328,682,771,1210,3603,0,240,2519,162,1458,664900.0,295,351,2004,1785,219,281,1494,1494,1494,1494,1494,630,75,285,2017,95,5234
2300,06037920313,920313,-0.4633996698292413,30.0,101750.0,5800,1510,1068,2421,801,1803,1483,320,3.18,5136.969,125,317,700,661,1707,3857,1,298,2748,113,1609,526400.0,129,149,2444,2137,307,474,1885,1885,1885,1885,1885,568,75,409,1803,0,5643
2301,06037920314,920314,-1.1139834461254177,29.0,105000.0,3062,751,697,1216,398,934,761,173,3.28,698.1924,10,127,404,393,997,1989,0,159,1631,55,705,598400.0,44,65,1506,1368,138,116,1137,1137,1137,1137,1137,224,21,172,940,6,2967
2302,06037920322,920322,-0.8335202480916283,31.0,89167.0,2919,851,311,1124,633,1048,802,246,2.79,7235.191999999999,64,160,347,477,1040,1799,0,222,1273,56,896,521300.0,35,33,1131,1005,126,167,764,764,764,764,764,345,33,207,1048,0,3102
2303,06037920326,920326,-0.35107317750066436,37.0,97917.0,6725,1644,1280,2964,837,2527,1637,890,2.66,255.3167,98,271,884,1274,1860,4722,20,226,3361,274,1613,580200.0,274,492,2737,2496,241,514,2218,2218,2218,2218,2218,735,151,288,2626,99,7158
2304,06037920328,920328,-0.8197698001038426,37.0,101250.0,2066,369,531,992,174,843,500,343,2.45,2237.097,25,93,188,537,516,1542,0,127,1274,38,439,851700.0,91,118,979,925,54,7,844,844,844,844,844,114,18,74,895,52,2439
2305,06037920329,920329,-0.6225278456706597,32.0,97853.0,5478,1277,1133,2388,680,2099,1412,687,2.6,6458.012,0,408,784,907,1571,3707,0,344,2809,146,1396,516700.0,251,148,2307,2142,165,174,1974,1974,1974,1974,1974,545,82,425,2141,42,5758
2306,06037920330,920330,-0.6404602949536035,35.0,86583.0,5071,951,719,2379,1022,2277,1447,830,2.22,3984.0840000000003,79,180,1031,987,1229,3708,0,85,2659,98,1422,473700.0,233,296,2319,2172,147,373,1603,1603,1603,1603,1603,780,0,346,2310,33,5728
2307,06037920331,920331,-0.5501955786699384,31.0,90313.0,3824,893,626,1614,691,1436,928,508,2.61,6580.326,136,297,500,503,1025,2712,0,194,1738,60,1220,511100.0,165,74,1493,1352,141,134,1192,1192,1192,1192,1192,436,194,220,1436,0,3750
2308,06037920332,920332,-0.5270084390856307,29.0,98750.0,2358,266,1092,750,250,616,399,217,2.62,1431.4070000000002,17,119,288,192,1096,1231,0,447,1214,131,794,498000.0,30,58,858,772,86,37,653,653,653,653,653,159,22,76,636,20,1806
2309,06037920334,920334,-0.46228448252119236,33.0,79661.0,6187,1162,1434,2328,1263,2195,1412,783,2.58,5762.366999999999,51,311,917,916,2045,4029,0,484,2581,225,2344,505700.0,241,250,2175,2097,78,132,1470,1470,1470,1470,1470,897,97,459,2266,71,5849
2310,06037920336,920336,0.10148767937439979,23.0,47614.0,6554,2193,1857,2218,286,1661,1318,343,3.92,10245.39,525,322,559,255,2155,3989,20,536,3032,232,1279,406100.0,338,418,2526,1946,580,684,2104,2104,2104,2104,2104,177,27,116,1724,63,4643
2311,06037920337,920337,-0.07832287981321265,31.0,61369.0,7330,2064,2331,2555,380,1949,1507,442,3.76,11519.08,540,414,528,467,2556,4555,0,451,3890,317,1284,424600.0,417,439,3246,2571,675,761,3064,3064,3064,3064,3064,262,132,117,1977,28,5696
2312,06037920338,920338,-0.5976275773585921,39.0,151827.0,5979,1768,914,2689,608,1759,1471,288,3.4,4167.865,62,120,495,1082,1858,3779,0,437,2718,267,1550,688300.0,29,30,2266,2089,177,146,1745,1745,1745,1745,1745,404,39,270,1771,12,5343
2313,06037920339,920339,-0.9561214858762408,37.0,146850.0,7649,2301,1380,3461,507,2371,1849,522,3.23,587.5281,42,133,633,1563,2632,4832,23,638,3885,219,1639,721700.0,81,173,3417,3248,169,378,2588,2588,2588,2588,2588,206,111,130,2422,51,7473
2314,06037930101,930101,-1.0612051839564172,26.0,106964.0,92,9,20,37,26,37,33,4,2.49,1.5299399999999999,5,12,12,8,13,79,0,0,70,0,13,390000.0,0,0,49,43,6,9,46,46,46,46,46,12,0,5,113,76,126
2315,06037930200,930200,0.5141480634276305,43.0,56979.0,419,80,89,211,39,141,89,52,2.74,3.563078,5,12,36,88,107,312,0,10,195,24,125,568200.0,12,10,149,132,17,13,98,98,98,98,98,20,5,10,179,38,423
2316,06037930301,930301,-0.9651700039177166,39.0,75313.0,795,17,267,360,151,205,128,77,2.17,2.001958,8,42,66,89,87,708,2,28,251,0,527,310300.0,0,8,192,145,47,0,146,146,146,146,146,73,0,67,300,95,589
2317,06037980001,980001,,,,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,06037980002,980002,,,,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,06037980003,980003,,,,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,06037980004,980004,,,,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,06037980005,980005,,,,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,06037980006,980006,,,,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,06037980007,980007,,,,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,06037980008,980008,-1.8302997339322837,,,90,36,6,41,7,21,21,0,4.29,69.18266,5,16,0,0,36,48,0,0,31,0,23,,16,0,25,25,0,6,26,26,26,26,26,5,0,0,21,0,68
2325,06037980009,980009,7.333311253566796,3.0,,5,0,5,0,0,0,0,0,,0.6192521,0,0,0,0,5,0,0,2,4,1,0,,0,0,1,1,0,0,2,2,2,2,2,0,0,0,12,12,0
2326,06037980010,980010,0.3659847495978761,,,189,54,6,83,46,69,31,38,2.67,130.2712,27,10,15,17,51,133,0,16,61,1,89,875000.0,0,31,48,48,0,0,51,51,51,51,51,38,5,0,69,0,191
2327,06037980013,980013,,,,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,06037980014,980014,-2.0025898002622213,,,10,0,0,10,0,5,5,0,2.0,3.997612,0,0,5,0,0,10,0,0,10,0,0,,0,0,10,5,5,0,10,10,10,10,10,0,0,0,9,4,15
